age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,was_previously_contacted,age_band,has_any_loan,call_intensity,pdays_bucket,month_index,month_sin,month_cos,balance_per_age
49,management,single,tertiary,no,1556,1,0,cellular,28,jul,674,3,-1,0,unknown,no,0,35-49,1,3.0,never,7,-0.5000000000000001,-0.8660254037844386,31.755102040816325
57,management,divorced,tertiary,no,408,1,0,cellular,13,may,402,2,351,1,failure,no,1,50-64,1,1.0,>90d,5,0.49999999999999994,-0.8660254037844387,7.157894736842105
35,technician,married,secondary,no,1067,0,1,cellular,12,aug,179,6,-1,0,unknown,no,0,25-34,1,6.0,never,8,-0.8660254037844384,-0.5000000000000004,30.485714285714284
26,blue-collar,single,secondary,no,277,0,0,unknown,14,may,514,2,-1,0,unknown,no,0,25-34,0,2.0,never,5,0.49999999999999994,-0.8660254037844387,10.653846153846153
35,blue-collar,married,secondary,no,257,1,0,cellular,14,may,186,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,7.3428571428571425
31,management,single,tertiary,no,0,1,1,cellular,14,may,117,3,352,3,failure,no,1,25-34,1,0.75,>90d,5,0.49999999999999994,-0.8660254037844387,0.0
57,management,divorced,tertiary,no,2549,0,0,cellular,17,jul,193,2,-1,0,unknown,no,0,50-64,0,2.0,never,7,-0.5000000000000001,-0.8660254037844386,44.719298245614034
32,services,divorced,secondary,no,4612,1,0,cellular,24,jul,937,4,-1,0,unknown,no,0,25-34,1,4.0,never,7,-0.5000000000000001,-0.8660254037844386,144.125
87,retired,married,secondary,no,433,0,0,telephone,15,dec,150,1,-1,0,unknown,no,0,65+,0,1.0,never,12,-2.4492935982947064e-16,1.0,4.977011494252873
44,self-employed,married,unknown,no,680,1,0,telephone,30,jul,84,4,-1,0,unknown,no,0,35-49,1,4.0,never,7,-0.5000000000000001,-0.8660254037844386,15.454545454545455
41,blue-collar,single,secondary,no,3851,0,0,cellular,19,nov,130,1,-1,0,unknown,no,0,35-49,0,1.0,never,11,-0.5000000000000004,0.8660254037844384,93.92682926829268
36,management,single,tertiary,no,442,1,1,cellular,29,jul,102,3,-1,0,unknown,no,0,35-49,1,3.0,never,7,-0.5000000000000001,-0.8660254037844386,12.277777777777779
56,services,married,secondary,no,642,1,0,cellular,30,jan,16,1,2,3,other,no,1,50-64,1,0.25,≤7d,1,0.49999999999999994,0.8660254037844387,11.464285714285714
35,blue-collar,single,secondary,no,487,1,0,unknown,15,may,117,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,13.914285714285715
46,admin.,married,secondary,no,171,1,1,cellular,11,oct,251,1,430,1,failure,no,1,35-49,1,0.5,>90d,10,-0.8660254037844386,0.5000000000000001,3.717391304347826
32,technician,single,tertiary,no,13711,1,0,cellular,14,may,638,1,175,3,success,no,1,25-34,1,0.25,>90d,5,0.49999999999999994,-0.8660254037844387,428.46875
41,entrepreneur,married,secondary,no,187,0,1,cellular,21,jul,354,1,-1,0,unknown,no,0,35-49,1,1.0,never,7,-0.5000000000000001,-0.8660254037844386,4.560975609756097
34,management,married,tertiary,no,101,1,0,cellular,13,aug,209,5,-1,0,unknown,no,0,25-34,1,5.0,never,8,-0.8660254037844384,-0.5000000000000004,2.9705882352941178
48,blue-collar,married,primary,no,343,0,0,unknown,19,jun,136,1,-1,0,unknown,no,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,7.145833333333333
31,unemployed,single,secondary,no,315,0,0,cellular,30,jan,130,1,2,1,other,no,1,25-34,0,0.5,≤7d,1,0.49999999999999994,0.8660254037844387,10.161290322580646
41,services,married,secondary,no,205,1,0,unknown,8,may,91,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,5.0
36,blue-collar,married,primary,no,106,1,0,cellular,29,jul,171,13,-1,0,unknown,no,0,35-49,1,13.0,never,7,-0.5000000000000001,-0.8660254037844386,2.9444444444444446
31,technician,married,secondary,no,477,0,0,cellular,30,apr,146,1,-1,0,unknown,no,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,15.387096774193548
37,management,single,tertiary,no,2875,0,0,cellular,20,nov,110,2,-1,0,unknown,no,0,35-49,0,2.0,never,11,-0.5000000000000004,0.8660254037844384,77.70270270270271
48,technician,married,secondary,no,1000,0,0,cellular,21,nov,104,2,-1,0,unknown,no,0,35-49,0,2.0,never,11,-0.5000000000000004,0.8660254037844384,20.833333333333332
31,unemployed,married,secondary,no,-825,1,0,unknown,7,may,179,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,-26.612903225806452
42,admin.,married,secondary,no,534,1,0,unknown,16,may,139,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,12.714285714285714
50,blue-collar,married,unknown,no,452,0,0,cellular,20,aug,181,2,-1,0,unknown,no,0,35-49,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,9.04
47,management,married,secondary,no,623,1,0,cellular,13,may,102,6,-1,0,unknown,no,0,35-49,1,6.0,never,5,0.49999999999999994,-0.8660254037844387,13.25531914893617
43,technician,married,secondary,no,310,1,0,unknown,29,may,291,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,7.209302325581396
59,housemaid,married,secondary,no,454,0,0,cellular,21,aug,162,1,-1,0,unknown,no,0,50-64,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,7.694915254237288
35,management,single,tertiary,no,2306,0,0,cellular,18,aug,86,7,-1,0,unknown,no,0,25-34,0,7.0,never,8,-0.8660254037844384,-0.5000000000000004,65.88571428571429
24,technician,single,secondary,no,-126,1,1,unknown,13,may,382,2,-1,0,unknown,no,0,<25,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,-5.25
49,blue-collar,married,primary,no,399,0,0,cellular,29,jan,679,1,-1,0,unknown,no,0,35-49,0,1.0,never,1,0.49999999999999994,0.8660254037844387,8.142857142857142
47,services,married,secondary,no,0,1,0,telephone,9,jul,250,1,-1,0,unknown,no,0,35-49,1,1.0,never,7,-0.5000000000000001,-0.8660254037844386,0.0
57,self-employed,married,secondary,no,2109,0,0,cellular,21,aug,107,6,-1,0,unknown,no,0,50-64,0,6.0,never,8,-0.8660254037844384,-0.5000000000000004,37.0
29,management,married,tertiary,no,0,1,1,cellular,15,jul,218,1,-1,0,unknown,no,0,25-34,1,1.0,never,7,-0.5000000000000001,-0.8660254037844386,0.0
50,management,married,tertiary,no,-470,1,0,cellular,19,nov,130,2,160,1,failure,no,1,35-49,1,1.0,>90d,11,-0.5000000000000004,0.8660254037844384,-9.4
32,management,married,tertiary,no,81,1,0,cellular,17,nov,120,1,-1,0,unknown,no,0,25-34,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,2.53125
23,admin.,single,secondary,no,1104,1,0,unknown,12,may,120,2,-1,0,unknown,no,0,<25,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,48.0
41,technician,married,secondary,no,457,1,1,unknown,26,may,181,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,11.146341463414634
48,blue-collar,divorced,primary,no,0,0,0,unknown,6,jun,248,2,-1,0,unknown,no,0,35-49,0,2.0,never,6,1.2246467991473532e-16,-1.0,0.0
29,management,married,tertiary,no,941,1,0,unknown,4,jun,570,11,-1,0,unknown,no,0,25-34,1,11.0,never,6,1.2246467991473532e-16,-1.0,32.44827586206897
42,admin.,married,primary,no,-466,0,1,telephone,31,jul,94,15,-1,0,unknown,no,0,35-49,1,15.0,never,7,-0.5000000000000001,-0.8660254037844386,-11.095238095238095
38,admin.,single,secondary,no,2600,1,0,cellular,19,nov,67,1,-1,0,unknown,no,0,35-49,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,68.42105263157895
31,management,single,tertiary,no,3,0,0,cellular,4,feb,406,2,-1,0,unknown,no,0,25-34,0,2.0,never,2,0.8660254037844386,0.5000000000000001,0.0967741935483871
38,technician,married,unknown,no,90,1,1,unknown,8,may,20,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,2.3684210526315788
50,management,married,tertiary,no,2570,0,0,cellular,18,nov,273,2,-1,0,unknown,no,0,35-49,0,2.0,never,11,-0.5000000000000004,0.8660254037844384,51.4
36,management,single,tertiary,no,181,1,0,cellular,13,may,159,2,278,4,failure,no,1,35-49,1,0.4,>90d,5,0.49999999999999994,-0.8660254037844387,5.027777777777778
52,blue-collar,married,primary,no,66653,0,0,cellular,14,aug,109,3,-1,0,unknown,no,0,50-64,0,3.0,never,8,-0.8660254037844384,-0.5000000000000004,1281.7884615384614
50,entrepreneur,married,secondary,no,556,1,0,unknown,16,may,130,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,11.12
38,housemaid,married,secondary,no,110,0,0,cellular,25,may,167,1,-1,0,unknown,no,0,35-49,0,1.0,never,5,0.49999999999999994,-0.8660254037844387,2.8947368421052633
30,services,single,secondary,no,9,0,1,cellular,29,jan,194,2,205,2,failure,no,1,25-34,1,0.6666666666666666,>90d,1,0.49999999999999994,0.8660254037844387,0.3
46,management,married,secondary,no,0,0,0,unknown,12,jun,155,1,-1,0,unknown,no,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,0.0
54,management,married,secondary,yes,5249,1,0,cellular,17,nov,108,1,-1,0,unknown,no,0,50-64,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,97.20370370370371
46,blue-collar,married,primary,no,2499,1,0,unknown,16,may,42,3,-1,0,unknown,no,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,54.32608695652174
49,management,married,tertiary,no,276,0,0,cellular,27,aug,62,5,-1,0,unknown,no,0,35-49,0,5.0,never,8,-0.8660254037844384,-0.5000000000000004,5.63265306122449
36,management,single,tertiary,no,3343,0,0,cellular,18,nov,307,1,-1,0,unknown,no,0,35-49,0,1.0,never,11,-0.5000000000000004,0.8660254037844384,92.86111111111111
58,self-employed,married,secondary,no,9994,0,0,cellular,10,jul,400,1,-1,0,unknown,no,0,50-64,0,1.0,never,7,-0.5000000000000001,-0.8660254037844386,172.31034482758622
29,admin.,single,secondary,no,613,1,0,unknown,19,jun,779,1,-1,0,unknown,no,0,25-34,1,1.0,never,6,1.2246467991473532e-16,-1.0,21.137931034482758
41,blue-collar,single,secondary,no,925,1,0,telephone,13,may,43,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,22.5609756097561
32,management,married,tertiary,no,393,0,0,cellular,28,jan,458,2,-1,0,unknown,no,0,25-34,0,2.0,never,1,0.49999999999999994,0.8660254037844387,12.28125
33,services,divorced,secondary,yes,339,1,0,unknown,23,may,496,4,-1,0,unknown,no,0,25-34,1,4.0,never,5,0.49999999999999994,-0.8660254037844387,10.272727272727273
31,entrepreneur,married,tertiary,no,1216,0,0,cellular,8,aug,150,4,-1,0,unknown,no,0,25-34,0,4.0,never,8,-0.8660254037844384,-0.5000000000000004,39.225806451612904
44,technician,married,tertiary,no,1818,1,1,cellular,30,apr,247,1,-1,0,unknown,no,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,41.31818181818182
51,entrepreneur,divorced,tertiary,no,2109,0,0,cellular,12,apr,119,1,181,2,success,no,1,50-64,0,0.3333333333333333,>90d,4,0.8660254037844387,-0.49999999999999983,41.35294117647059
38,admin.,married,secondary,no,46,0,0,cellular,7,aug,48,2,-1,0,unknown,no,0,35-49,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,1.2105263157894737
38,management,married,tertiary,no,980,0,0,unknown,3,jun,662,5,-1,0,unknown,no,0,35-49,0,5.0,never,6,1.2246467991473532e-16,-1.0,25.789473684210527
27,unemployed,single,tertiary,no,3060,0,0,cellular,30,jan,533,1,-1,0,unknown,no,0,25-34,0,1.0,never,1,0.49999999999999994,0.8660254037844387,113.33333333333333
41,housemaid,married,primary,no,46,0,0,cellular,22,aug,268,1,-1,0,unknown,no,0,35-49,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,1.1219512195121952
32,blue-collar,married,primary,no,274,1,0,unknown,9,may,21,3,-1,0,unknown,no,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,8.5625
45,admin.,married,secondary,no,805,1,0,unknown,15,may,186,3,-1,0,unknown,no,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,17.88888888888889
54,housemaid,married,primary,no,3151,0,0,unknown,18,jun,350,7,-1,0,unknown,no,0,50-64,0,7.0,never,6,1.2246467991473532e-16,-1.0,58.351851851851855
36,technician,divorced,secondary,no,160,1,0,unknown,26,may,142,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,4.444444444444445
33,management,married,tertiary,no,0,1,0,cellular,28,jul,54,3,-1,0,unknown,no,0,25-34,1,3.0,never,7,-0.5000000000000001,-0.8660254037844386,0.0
40,services,divorced,secondary,no,694,1,0,cellular,31,jul,75,14,-1,0,unknown,no,0,35-49,1,14.0,never,7,-0.5000000000000001,-0.8660254037844386,17.35
37,blue-collar,married,secondary,no,509,1,0,cellular,20,apr,172,1,-1,0,unknown,no,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,13.756756756756756
48,blue-collar,married,primary,no,237,1,0,unknown,19,jun,18,18,-1,0,unknown,no,0,35-49,1,18.0,never,6,1.2246467991473532e-16,-1.0,4.9375
36,management,married,tertiary,no,0,1,0,cellular,29,jan,86,1,237,17,other,no,1,35-49,1,0.05555555555555555,>90d,1,0.49999999999999994,0.8660254037844387,0.0
46,management,married,tertiary,no,16,1,0,cellular,6,may,304,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.34782608695652173
29,admin.,divorced,secondary,no,504,1,0,cellular,7,may,203,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,17.379310344827587
41,technician,married,secondary,no,-274,1,0,unknown,27,may,182,3,-1,0,unknown,no,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,-6.682926829268292
44,management,married,tertiary,no,0,1,0,unknown,28,may,260,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
40,management,married,tertiary,no,0,1,0,cellular,2,feb,279,1,-1,0,unknown,no,0,35-49,1,1.0,never,2,0.8660254037844386,0.5000000000000001,0.0
33,technician,single,tertiary,no,2565,1,0,cellular,13,may,128,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,77.72727272727273
60,technician,married,tertiary,no,91,0,0,cellular,27,aug,105,4,-1,0,unknown,no,0,50-64,0,4.0,never,8,-0.8660254037844384,-0.5000000000000004,1.5166666666666666
48,blue-collar,married,secondary,no,558,1,0,telephone,5,feb,708,8,-1,0,unknown,no,0,35-49,1,8.0,never,2,0.8660254037844386,0.5000000000000001,11.625
37,unemployed,single,tertiary,no,1032,0,0,telephone,4,feb,63,1,-1,0,unknown,no,0,35-49,0,1.0,never,2,0.8660254037844386,0.5000000000000001,27.89189189189189
39,management,married,tertiary,no,351,1,0,unknown,20,may,999,3,-1,0,unknown,no,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,9.0
28,student,single,secondary,no,231,1,0,cellular,8,may,55,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,8.25
44,housemaid,married,primary,no,3706,0,0,unknown,17,jun,209,3,-1,0,unknown,no,0,35-49,0,3.0,never,6,1.2246467991473532e-16,-1.0,84.22727272727273
37,management,married,tertiary,no,5,0,0,cellular,29,aug,36,2,-1,0,unknown,no,0,35-49,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,0.13513513513513514
58,management,single,tertiary,no,342,0,1,cellular,11,jul,564,2,-1,0,unknown,no,0,50-64,1,2.0,never,7,-0.5000000000000001,-0.8660254037844386,5.896551724137931
50,unemployed,single,secondary,no,588,0,0,cellular,31,jul,649,3,-1,0,unknown,no,0,35-49,0,3.0,never,7,-0.5000000000000001,-0.8660254037844386,11.76
38,services,married,secondary,no,3165,1,0,unknown,12,may,152,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,83.28947368421052
31,management,single,tertiary,no,0,0,0,cellular,25,aug,101,6,-1,0,unknown,no,0,25-34,0,6.0,never,8,-0.8660254037844384,-0.5000000000000004,0.0
33,technician,divorced,secondary,no,464,0,0,cellular,4,feb,207,4,-1,0,unknown,no,0,25-34,0,4.0,never,2,0.8660254037844386,0.5000000000000001,14.06060606060606
35,management,single,tertiary,no,837,0,0,cellular,4,aug,329,1,-1,0,unknown,no,0,25-34,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,23.914285714285715
53,management,married,tertiary,no,34230,1,1,cellular,7,may,279,1,358,9,other,no,1,50-64,1,0.1,>90d,5,0.49999999999999994,-0.8660254037844387,645.8490566037735
58,retired,married,secondary,no,5435,1,0,unknown,6,may,118,1,-1,0,unknown,no,0,50-64,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,93.70689655172414
26,blue-collar,single,primary,no,102,1,0,unknown,16,may,46,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,3.923076923076923
34,admin.,married,secondary,no,641,1,1,unknown,16,may,467,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,18.852941176470587
50,blue-collar,married,primary,no,334,0,0,cellular,27,aug,79,3,-1,0,unknown,no,0,35-49,0,3.0,never,8,-0.8660254037844384,-0.5000000000000004,6.68
42,blue-collar,married,unknown,no,149,1,0,telephone,23,jul,329,3,-1,0,unknown,no,0,35-49,1,3.0,never,7,-0.5000000000000001,-0.8660254037844386,3.5476190476190474
46,admin.,married,secondary,no,179,1,0,cellular,29,jan,194,4,436,1,other,no,1,35-49,1,2.0,>90d,1,0.49999999999999994,0.8660254037844387,3.891304347826087
45,blue-collar,married,primary,no,61,0,0,cellular,17,apr,108,1,-1,0,unknown,no,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,1.3555555555555556
46,services,married,secondary,no,375,0,0,telephone,31,jul,172,6,-1,0,unknown,no,0,35-49,0,6.0,never,7,-0.5000000000000001,-0.8660254037844386,8.152173913043478
31,technician,single,secondary,no,2088,0,0,cellular,9,feb,15,14,-1,0,unknown,no,0,25-34,0,14.0,never,2,0.8660254037844386,0.5000000000000001,67.35483870967742
44,technician,single,secondary,no,29,1,0,unknown,5,may,151,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.6590909090909091
36,management,married,tertiary,no,3839,0,0,cellular,19,nov,146,1,-1,0,unknown,no,0,35-49,0,1.0,never,11,-0.5000000000000004,0.8660254037844384,106.63888888888889
50,management,married,secondary,no,2910,0,0,telephone,29,jul,790,1,-1,0,unknown,no,0,35-49,0,1.0,never,7,-0.5000000000000001,-0.8660254037844386,58.2
33,management,single,tertiary,no,3770,0,0,cellular,28,jan,757,2,-1,0,unknown,no,0,25-34,0,2.0,never,1,0.49999999999999994,0.8660254037844387,114.24242424242425
33,blue-collar,married,primary,no,141,1,0,unknown,21,may,578,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,4.2727272727272725
55,management,single,tertiary,no,0,0,0,cellular,30,apr,156,3,-1,0,unknown,no,0,50-64,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
40,services,single,secondary,no,65,1,0,cellular,15,may,15,3,-1,0,unknown,no,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,1.625
30,technician,married,secondary,no,-306,1,1,cellular,18,nov,372,1,186,1,failure,no,1,25-34,1,0.5,>90d,11,-0.5000000000000004,0.8660254037844384,-10.2
36,services,married,secondary,no,3740,1,0,cellular,7,apr,254,1,-1,0,unknown,no,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,103.88888888888889
34,services,divorced,secondary,no,0,1,1,unknown,20,may,203,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
46,entrepreneur,married,secondary,no,131,1,0,cellular,20,apr,69,2,-1,0,unknown,no,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,2.847826086956522
55,management,married,tertiary,no,23189,1,0,unknown,14,may,77,1,-1,0,unknown,no,0,50-64,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,421.6181818181818
56,blue-collar,divorced,primary,yes,-1,0,0,cellular,18,jul,304,3,-1,0,unknown,no,0,50-64,0,3.0,never,7,-0.5000000000000001,-0.8660254037844386,-0.017857142857142856
34,admin.,single,secondary,no,6979,1,0,cellular,15,may,14,5,-1,0,unknown,no,0,25-34,1,5.0,never,5,0.49999999999999994,-0.8660254037844387,205.26470588235293
42,management,married,tertiary,no,187,0,0,cellular,11,aug,64,1,-1,0,unknown,no,0,35-49,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,4.4523809523809526
48,blue-collar,married,primary,no,1203,0,0,cellular,6,aug,61,5,-1,0,unknown,no,0,35-49,0,5.0,never,8,-0.8660254037844384,-0.5000000000000004,25.0625
51,management,married,primary,no,6298,1,0,unknown,20,jun,14,3,-1,0,unknown,no,0,50-64,1,3.0,never,6,1.2246467991473532e-16,-1.0,123.49019607843137
45,blue-collar,single,tertiary,no,-243,0,1,cellular,8,jul,171,2,-1,0,unknown,no,0,35-49,1,2.0,never,7,-0.5000000000000001,-0.8660254037844386,-5.4
35,self-employed,single,primary,no,181,1,0,unknown,15,may,19,8,-1,0,unknown,no,0,25-34,1,8.0,never,5,0.49999999999999994,-0.8660254037844387,5.171428571428572
63,self-employed,married,tertiary,no,661,0,0,cellular,2,mar,56,2,-1,0,unknown,no,0,50-64,0,2.0,never,3,1.0,6.123233995736766e-17,10.492063492063492
35,blue-collar,married,secondary,no,270,1,1,cellular,6,apr,332,2,335,1,failure,no,1,25-34,1,1.0,>90d,4,0.8660254037844387,-0.49999999999999983,7.714285714285714
25,student,single,secondary,no,1919,1,0,cellular,15,may,264,1,351,4,failure,no,1,<25,1,0.2,>90d,5,0.49999999999999994,-0.8660254037844387,76.76
26,self-employed,married,secondary,no,492,1,1,cellular,15,may,439,4,-1,0,unknown,no,0,25-34,1,4.0,never,5,0.49999999999999994,-0.8660254037844387,18.923076923076923
